Serial,Event,Region,District,Date,Location,Country,latitude,longitude,Deaths,Injured,Missing,Houses Destroyed,Houses Damaged,Directly Affected,Indirectly Affected,Relocated,Evacuated,Losses USD,Losses Local,Education Centers,Hospitals,Damages in Crops Ha,Lost Cattle,Damages in Roads Mts,GLIDEnumber,Comments
5779,FLOOD,BONO EAST,PRU EAST DISTRICT,2021/11/27,FANTE AKURA,Ghana,8.2330029,-0.6524405,,,,,1,,,,,0,0,,,,0,,,
5777,FLOOD,BONO EAST,PRU EAST DISTRICT,2021/10/07,KOBRE NSUONO,Ghana,8.170021,-0.7474249,,,,,1,,,,,0,0,,,,0,,,
5761,RAINSTORM,BONO EAST,KINTAMPO SOUTH DISTRICT,2021/10/12,AMOMA,Ghana,7.7831542,-1.8869449,,,,,1,,,,,0,0,,,,0,,,
5759,RAINSTORM,BONO EAST,NKORANZA SOUTH MUNICIPAL,2021/10/12,AMOMA,Ghana,7.5545905,-1.7003736,,,,,4,,,,,0,0,,,,0,,,
5757,RAINSTORM,BONO EAST,KINTAMPO SOUTH DISTRICT,2021/10/12,AMOMA,Ghana,7.7831542,-1.8869449,,,,,1,,,,,0,0,,,,0,,,
5755,RAINSTORM,BONO EAST,ATEBUBU AMANTIN MUNICIPAL,2021/09/14,,Ghana,7.7284503,-1.4164368,,,,,1,,,,,0,0,,,,0,,,
5753,RAINSTORM,BONO EAST,ATEBUBU AMANTIN MUNICIPAL,2021/09/14,GRUMA LINE,Ghana,8.0470566,-1.7378467,,,,,1,,,,,0,0,,,,0,,,
5751,RAINSTORM,BONO EAST,SENE EAST DISTRICT,2021/09/22,AKROKA,Ghana,7.748974,-1.2326489,,,,,4,,,,,0,0,,,,0,,,
5749,RAINSTORM,BONO EAST,SENE EAST DISTRICT,2021/09/07,WAMZAM,Ghana,7.748974,-1.2326489,,,,,5,,,,,0,0,,,,0,,,
5737,RAINSTORM,BONO EAST,KINTAMPO SOUTH DISTRICT,2021/09/18,APAASO,Ghana,7.9429549,-2.1362854,,,,,1,,,,,0,0,,,,0,,,
5735,FLOOD,BONO EAST,NKORANZA SOUTH MUNICIPAL,2021/09/25,APAASO,Ghana,7.5545905,-1.7003736,,,,,1,,,,,0,0,,,,0,,,
5734,FLOOD,BONO EAST,NKORANZA SOUTH MUNICIPAL,2021/09/25,APAASO,Ghana,7.5545905,-1.7003736,,,,,1,,,,,0,0,,,,0,,,
5732,RAINSTORM,BONO EAST,KINTAMPO SOUTH DISTRICT,2021/09/02,KRABONSO,Ghana,7.9747444,-1.8218642,,,,,1,,,,,0,0,,,,0,,,
5730,RAINSTORM,BONO EAST,KINTAMPO SOUTH DISTRICT,2021/09/02,KRABONSO,Ghana,7.9747444,-1.8218642,,,,,1,,,,,0,0,,,,0,,,
5728,RAINSTORM,BONO EAST,KINTAMPO NORTH MUNICIPAL,2021/09/25,YABERE,Ghana,8.3860489,-2.2456182,,,,,,,,,,0,0,,,,0,,,
5726,RAINSTORM,BONO EAST,KINTAMPO NORTH MUNICIPAL,2021/08/30,CONGO,Ghana,8.3860489,-2.2456182,,,,,1,,,,,0,0,,,,0,,,
5724,RAINSTORM,BONO EAST,KINTAMPO NORTH MUNICIPAL,2021/08/10,DABAA,Ghana,8.3860489,-2.2456182,,,,,2,,,,,0,0,,,,0,,,
5722,RAINSTORM,BONO EAST,PRU WEST DISTRICT,2021/09/18,ABAASE,Ghana,7.9580023,-1.1871243,,,,,4,,,,,0,0,,,,0,,,
5720,RAINSTORM,BONO EAST,PRU WEST DISTRICT,2021/08/05,PRANG,Ghana,7.9923826,-0.889326,,,,,1,,,,,0,0,,,,0,,,
5718,RAINSTORM,BONO EAST,PRU WEST DISTRICT,2021/07/15,BENIM,Ghana,8.0377715,-1.6141072,,,,,4,,,,,0,0,,,,0,,,
5716,RAINSTORM,BONO EAST,KINTAMPO NORTH MUNICIPAL,2021/04/24,HAMDALA,Ghana,8.3860489,-2.2456182,,,,,,,,,,0,0,,,,0,,,
5714,RAINSTORM,BONO EAST,KINTAMPO NORTH MUNICIPAL,2021/04/24,KUKPOGBINI,Ghana,8.3860489,-2.2456182,,,,,7,,,,,0,0,,,,0,,,
5712,RAINSTORM,BONO EAST,KINTAMPO NORTH MUNICIPAL,2021/04/24,ABODESE,Ghana,8.3860489,-2.2456182,,,,,7,,,,,0,0,,,,0,,,
5710,RAINSTORM,BONO EAST,KINTAMPO NORTH MUNICIPAL,2021/04/24,DAVIL,Ghana,8.3860489,-2.2456182,,,,,4,,,,,0,0,,,,0,,,
5708,RAINSTORM,BONO EAST,KINTAMPO NORTH MUNICIPAL,2021/04/08,WANDIGE,Ghana,8.3860489,-2.2456182,,,,,2,,,,,0,0,,,,0,,,
5706,RAINSTORM,BONO EAST,PRU WEST DISTRICT,2021/04/26,PRANG,Ghana,7.9923826,-0.889326,1,,,,1,,,,,0,0,,,,0,,,
5704,RAINSTORM,BONO EAST,PRU WEST DISTRICT,2021/04/14,BENIM,Ghana,8.0377715,-1.6141072,,3,,,4,,,,,0,0,,,,0,,,
5695,RAINSTORM,BONO EAST,KINTAMPO SOUTH DISTRICT,2021/04/07,PRAMPOSO,Ghana,7.9429549,-2.1362854,,,,,1,,,,,0,0,,,,0,,,
5689,RAINSTORM,BONO EAST,TECHIMAN MUNICIPAL,2021/05/18,OFORIKROM,Ghana,6.6760847,-1.5960401,,,,,8,,,,,0,0,,,,0,,,
5687,RAINSTORM,BONO EAST,TECHIMAN MUNICIPAL,2021/04/06,NKWAESO,Ghana,7.5541734,-2.0249253,,,,,13,,,,,0,0,,,,0,,,ONE SCHOOL WAS ALSO AFFECTED BY THE DISASTER.
5680,RAINSTORM,BONO EAST,SENE EAST DISTRICT,2021/05/15,CHARABA,Ghana,7.748974,-1.2326489,,,,,2,,,,,0,0,,,,0,,,
5678,RAINSTORM,BONO EAST,SENE EAST DISTRICT,2021/05/24,BASSA,Ghana,7.748974,-1.2326489,,,,,2,,,,,0,0,,,,0,,,
5676,RAINSTORM,BONO EAST,SENE EAST DISTRICT,2021/05/15,KOJOKROM,Ghana,7.7516271,-0.1516126,,,,,12,,,,,0,0,,,,0,,,
5667,FLOOD,BONO EAST,SENE EAST DISTRICT,2021/02/16,GBILI,Ghana,7.748974,-1.2326489,,,,,1,,,,,0,0,,,,0,,,
5661,FLOOD,BONO EAST,TECHIMAN MUNICIPAL,2021/03/06,ABANIM,Ghana,7.5260618,-2.1202603,,,,,1,,,,,0,0,,,,0,,,
5652,RAINSTORM,BONO EAST,KINTAMPO SOUTH DISTRICT,2021/03/24,ASANTE AKU,Ghana,7.9429549,-2.1362854,,,,,,,,,,0,0,1,,,0,,,
5650,RAINSTORM,BONO EAST,KINTAMPO SOUTH DISTRICT,2021/03/22,AMOMA,Ghana,7.7831542,-1.8869449,,,,,,,,,,0,0,,,,0,,,
5733,RAINSTORM,BONO EAST,KINTAMPO SOUTH DISTRICT,2021/09/25,AKORA,Ghana,8.0091716,-1.5782976,,,,,1,,,,,0,0,,,,0,,,
5731,RAINSTORM,BONO EAST,KINTAMPO SOUTH DISTRICT,2021/09/02,KRABONSO,Ghana,7.9747444,-1.8218642,,,,,1,,,,,0,0,,,,0,,,
5725,RAINSTORM,BONO EAST,KINTAMPO NORTH MUNICIPAL,2021/08/18,CONGO,Ghana,8.3860489,-2.2456182,,,,,2,,,,,0,0,,,,0,,,
5723,RAINSTORM,BONO EAST,PRU WEST DISTRICT,2021/09/25,BAA-YA,Ghana,8.0724868,-1.710157,,,,,6,,,,,0,0,,,,0,,,
5721,RAINSTORM,BONO EAST,PRU WEST DISTRICT,2021/09/04,ZAMBRAMA,Ghana,8.0724868,-1.710157,,,,,5,,,,,0,0,,,,0,,,
5719,FLOOD,BONO EAST,PRU WEST DISTRICT,2021/07/25,DAMA  NKWANTA,Ghana,7.98771,-1.0959721,,,,,1,,,,,0,0,,,,0,,,
5717,RAINSTORM,BONO EAST,KINTAMPO NORTH MUNICIPAL,2021/04/24,GURUMPE,Ghana,8.3860489,-2.2456182,,,,,15,,,,,0,0,,,,0,,,
5715,RAINSTORM,BONO EAST,KINTAMPO NORTH MUNICIPAL,2021/04/24,WIRAWURA,Ghana,8.3860489,-2.2456182,,,,,12,,,,,0,0,,,,0,,,
5713,RAINSTORM,BONO EAST,KINTAMPO NORTH MUNICIPAL,2021/04/24,ALHASSAN AKURA,Ghana,8.7186339,-1.4922903,,,,1,,,,,,0,0,,,,0,,,
5711,RAINSTORM,BONO EAST,KINTAMPO NORTH MUNICIPAL,2021/04/24,KADELESO,Ghana,8.3860484,-2.2459348,,,,,64,,,,,0,0,,,,0,,,
5709,RAINSTORM,BONO EAST,KINTAMPO NORTH MUNICIPAL,2021/04/08,BUSUAMA,Ghana,8.3860489,-2.2456182,,,,,1,,,,,0,0,,,,0,,,
5707,RAINSTORM,BONO EAST,PRU WEST DISTRICT,2021/04/26,ZAMBRAMA,Ghana,8.0724868,-1.710157,,,,,4,,,,,0,0,,,,0,,,
5703,RAINSTORM,BONO EAST,PRU EAST DISTRICT,2021/05/21,MAKOMAYA,Ghana,8.1336867,-1.1346678,,,,,1,,,,,0,0,,,,0,,,
5688,RAINSTORM,BONO EAST,TECHIMAN MUNICIPAL,2021/04/14,NKRANKROM,Ghana,7.4981018,-2.0985919,,,,,4,,,,,0,0,,,,0,,,
5686,RAINSTORM,BONO EAST,TECHIMAN MUNICIPAL,2021/04/06,MATESO,Ghana,7.5260618,-2.1202603,,,,,1,,,,,0,0,,,,0,,,
5662,RAINSTORM,BONO EAST,TECHIMAN MUNICIPAL,2021/03/10,AKROFI,Ghana,7.5260618,-2.1202603,,,,,10,,,,,0,0,,,,0,,,ONE POULTRY FARM WAS ALSO AFFECTED BY THE DISASTER BUT NOT COST NOT AVAILABLE.
5660,RAINSTORM,BONO EAST,TECHIMAN MUNICIPAL,2021/03/06,ABANIM,Ghana,7.5260618,-2.1202603,,,,,1,,,,,0,0,,,,0,,,ONE VICHICLE WAS ALSO AFFECTED BY THE DISASTER.
5653,RAINSTORM,BONO EAST,NKORANZA SOUTH MUNICIPAL,2021/02/17,DONKRO,Ghana,7.4295386,-1.6690207,,,,,1,,,,,0,0,,,,0,,,
5651,RAINSTORM,BONO EAST,KINTAMPO SOUTH DISTRICT,2021/03/22,AGYINA,Ghana,7.8074082,-1.9317905,,,,,1,,,,,0,0,,,,0,,,
5632,RAINSTORM,BONO EAST,SENE WEST DISTRCT,2021/03/10,TATO BATTOR,Ghana,7.6326434,-0.4641525,,,,,1,,,,,0,0,,,,0,,,
5624,FLOOD,EASTERN,NEW JUABEN SOUTH MUNICIPAL,2021/10/07,NYEMEKROM,Ghana,6.0794966,-0.3027662,,,,,,,,,,0,0,,,,0,,,
5606,FLOOD,EASTERN,KWAHU EAST,2021/09/02,KWAHU TAFO,Ghana,6.6558265,-0.6705094,,,,,,,,,,0,0,,,,0,,,HUNDRED HOUSES WERE AFFECTED BY THE DISASTER.
5604,FLOOD,EASTERN,NEW JUABEN SOUTH MUNICIPAL,2021/09/13,ZONGO/NSUKWAO,Ghana,6.0909835,-0.2611009,,,,,,,,,,0,0,,,,0,,,EIGHTY-THREE HOUSES WERE AFFECTED BY THE DISASTER.
5602,RAINSTORM,EASTERN,ACHIASE,2021/04/09,ACHIASE,Ghana,6.9057701,-1.7369662,,,,,,,,,,0,0,,,,0,,,
5600,RAINSTORM,EASTERN,YILO KROBO MUNICIPAL,2021/05/20,OKORNYA,Ghana,6.090754,-0.0325195,,,,,,,,,,0,0,,,,0,,,
5598,RAINSTORM,EASTERN,FANTEAKWA SOUTH,2021/05/20,DWENASE,Ghana,6.3675907,-0.4786349,,,,,,,,,,0,0,,,,0,,,
5596,RAINSTORM,EASTERN,BIRIM NORTH,2021/04/26,OLD ABIREM,Ghana,6.2958168,-1.010869,,,,,,,,,,0,0,,,,0,,,ONE SCHOOL WAS AFFECTED BY THE DISASTER.
5572,RAINSTORM,EASTERN,AKUAPIM SOUTH,2021/01/16,OBOADAKA/TAKYIKROM/ADUKRO,Ghana,6.4074832,-2.2634978,,,,,,,,,,0,0,,,,0,,,
5570,RAINSTORM,EASTERN,KWAEBIBIREM MUNICIPAL,2021/03/09,SUBI/KWAE/JAMESTOWN/OTUMI,Ghana,6.2332507,-0.9897673,,,,,,,,,,0,0,,,,0,,,
5568,RAINSTORM,EASTERN,ATIWA WEST,2021/03/04,MOURSO/ASUNAFO/TUMFA,Ghana,6.2089589,-0.8133757,,,,,,,,,,0,0,,,,0,,,
5566,RAINSTORM,EASTERN,ASENE MANSO AKROSO,2021/03/10,ASENE,Ghana,5.8550784,-0.9865324,,,,,,,,,,0,0,,,,0,,,
5564,RAINSTORM,EASTERN,ACHIASE,2021/02/17,ACHIASE/NYANKOMASE,Ghana,6.3042822,-1.9537849,,,,,,,,,,0,0,,,,0,,,TWO SCHOOLS WERE AFFECTED BY THE DISASTER.
5562,RAINSTORM,EASTERN,BIRIM CENTRAL MUNICIPAL,2021/02/04,ESSAM/ABOABO,Ghana,5.9770751,-1.0863729,,,,,,,,,,0,0,,,,0,,,
5553,FLOOD,ASHANTI,AHAFO ANO SOUTH,2021/09/07,ASUOABENA NEAR MANKRANSO,Ghana,6.819477,-1.8658562,1,,,,,,,,,0,0,,,,0,,,
5530,DISEASE EPIDEMICS,ASHANTI,EJISU MUNICIPAL,2021/08/23,DONASO,Ghana,6.7000414,-1.4527901,,,,,,,,,,0,0,,,,0,,,10 CRETESS OF EGGS AND 10 BAGS OF FEEDS WERE DESTROYED.
5528,DISEASE EPIDEMICS,ASHANTI,ATWIWA NWABIAGYA NORTH,2021/07/29,ADANKWAME,Ghana,6.7993747,-1.7152658,,,,,,,,,,0,0,,,,0,,,7 POULTRY FEEDS WERE DESTROYED.
5526,FLOOD,ASHANTI,SUAME MUNICIPAL,2021/07/24,KRONUM KYEKYIREM,Ghana,6.7486468,-1.6585494,,,,,1,,,,,0,0,,,,0,,,
5524,FLOOD,ASHANTI,KMA,2021/07/23,ADOATOANOO,Ghana,6.6896968,-1.6412662,,,,,1,,,,,0,0,,,,0,,,
5522,FLOOD,ASHANTI,KMA,2021/09/24,BOHYEN,Ghana,6.6896968,-1.6412662,,,,,1,,,,,0,0,,,,0,,,
5520,FLOOD,ASHANTI,KMA,2022/09/23,NORTH SUNTRESO,Ghana,6.7022629,-1.6453448,,,,,4,,,,,0,0,,,,0,,,
5518,FLOOD,ASHANTI,KMA,2021/09/27,SANTASI ANYINAM,Ghana,6.6503088,-1.6646329,4,,,,1,,,,,0,0,,,,0,,,
5516,FLOOD,ASHANTI,AHAFO ANO NORTH,2021/09/22,ANYINASUSO,Ghana,6.9572272,-2.1031952,,,,,,,,,,0,0,,,,0,,,FARMLANDS WERE ALSO AFFECTED BY THE FLOOD.
5514,FLOOD,ASHANTI,SEKYERE SOUTH,2021/08/25,ABESIM/BEGYOKO/OTOM/APONAPON/NTUNAASO,Ghana,7.0726539,-2.1998335,,,,,,,,,,0,0,,,50,0,,,
5512,FLOOD,ASHANTI,OBUASI MUNICIPAL,2021/08/24,SANSO AND NHYIESO,Ghana,6.1862988,-1.7086802,,,,,6,,,,,0,0,,,,0,,,
5510,FLOOD,ASHANTI,ASANTE AKIM NORTH,2021/08/22,AGOGO,Ghana,6.7996257,-1.0951139,,,,,5,,,,,0,0,,,,0,,,
5508,FLOOD,ASHANTI,MAMPONG MUNICIPAL,2021/08/22,NYEAME BEKYERE,Ghana,7.0139129,-1.9993294,,,,,1,,,,,0,0,,,,0,,,
5506,FLOOD,ASHANTI,AHAFO ANO SOUTH,2021/07/16,BIEMTETRETE,Ghana,6.9518861,-2.3648622,,,,,15,,,,,0,0,,,,0,,,
5623,FLOOD,EASTERN,DENKYEMBOUR,2021/10/07,SOABE,Ghana,5.9959136,-0.9241015,,,,,,,,,,0,0,,,,0,,,
5605,FLOOD,EASTERN,KWAHU WEST MUNICIPAL,2021/09/02,ATTA NE ATTA/NKAWKAW NEW STATION/KROFOFROM,Ghana,6.5471271,-0.768708,,,,,,,,,,0,0,,,,0,,,
5603,FLOOD,EASTERN,NEW JUABEN SOUTH MUNICIPAL,2021/06/03,KOFORIDUA ZONGO,Ghana,6.0994896,-0.2682108,,,,,,,,,,0,0,,,,0,,,
5601,RAINSTORM,EASTERN,ATIWA EAST,2021/05/29,ANYINAM,Ghana,6.3730494,-0.5606034,,,,,,,,,,0,0,,,,0,,,
5599,RAINSTORM,EASTERN,KWAEBIBIREM MUNICIPAL,2021/05/19,ANWRAM/DARMANG,Ghana,6.2332507,-0.9897673,,,,,,,,,,0,0,,,,0,,,ONE SCHOOL WAS AFFECTED BY THE DISASTER.
5597,RAINSTORM,EASTERN,SUHUM MUNICIPAL,2021/04/28,SUHUM,Ghana,6.0359191,-0.4747727,,,,,,,,,,0,0,,,,0,,,
5595,RAINSTORM,EASTERN,BIRIM CENTRAL MUNICIPAL,2021/04/05,ODA TOWNSHIP,Ghana,5.9770751,-1.0918021,,22,,,,,,,,0,0,,,,0,,,EIGHT SCHOOLS WERE AFFECTED BY THE DISASTER. SEVEN OTHER PROPERTIES WERE ALSO AFFECTED BY THE DISASTER.
5583,FLOOD,EASTERN,KWAEBIBIREM MUNICIPAL,2021/03/23,KADE,Ghana,6.096731,-0.856891,,,,,,,,,,0,0,,,,0,,,ONE SCHOOL WAS AFFECTED BY THE DISASTER.
5573,RAINSTORM,EASTERN,ATIWA WEST,2021/02/23,ENYIRESI/ABKWASE/KADE WASO/HIAWOANWU,Ghana,6.4330552,-0.5937768,,,,,,,,,,0,0,,,,0,,,
5571,RAINSTORM,EASTERN,NEW JUABEN SOUTH MUNICIPAL,2021/01/20,ADA/ZONGO,Ghana,6.0794966,-0.3027662,,,,,,,,,,0,0,,,,0,,,
5569,RAINSTORM,EASTERN,YILO KROBO MUNICIPAL,2021/02/04,HUHUNYA/SOMANYA,Ghana,6.1669236,-0.1836563,,,,,,,,,,0,0,,,,0,,,
5567,RAINSTORM,EASTERN,OKERE,2021/02/17,LARKPA/ASIFAW,Ghana,6.0399594,-0.2059974,,,,,,,,,,0,0,,,,0,,,
5565,RAINSTORM,EASTERN,NEW JUABEN NORTH MUNICIPAL,2021/01/702,EFFIDUASE/ASOKORE/OYOKO/SUHYEN,Ghana,6.4917109,-1.5001636,,,,,,,,,,0,0,,,,0,,,
5563,RAINSTORM,EASTERN,KWAHU AFRAM PLAINS SOUTH,2021/03/06,FOSU/ODUMASUA,Ghana,6.8825872,-0.2871466,,,,,,,,,,0,0,,,,0,,,
5561,RAINSTORM,EASTERN,SUHUM MUNICIPAL,2021/01/29,ABOABO/MANGOASE/SUHUM,Ghana,6.0894713,-1.7528225,,,,,,,,,,0,0,,,,0,,,
5531,DISEASE EPIDEMICS,ASHANTI,ATWIMA KWANWOMA,2021/07/28,AFRANCHO,Ghana,6.6213762,-1.7367072,,,,,,,,,,0,0,,,,0,,,OVER 200 CRETES OF EGGS AND BAGS OF FEED WERE DESTROYED.
5529,DISEASE EPIDEMICS,ASHANTI,ATWIWA NWABIAGYA NORTH,2021/09/20,MARBANG,Ghana,6.8791833,-1.9100248,,,,,,,,,,0,0,,,,39600,,,
5527,FLOOD,ASHANTI,ASOKWA MUNICIPAL,2021/08/24,KUWAIT,Ghana,6.6731565,-1.6066802,,,,,,,,,,0,0,1,,,0,,,
5525,FLOOD,ASHANTI,SUAME MUNICIPAL,2021/07/10,KRONUM KYEKYIREM,Ghana,6.7486468,-1.6585494,,,,,2,,,,,0,0,,,,0,,,
5523,FLOOD,ASHANTI,KMA,2021/09/24,DICHEMSO,Ghana,6.7108111,-1.6181232,,,,,20,,,,,0,0,,,,0,,,
5521,FLOOD,ASHANTI,KMA,2021/07/23,MANHYIA NORTH,Ghana,6.7052912,-1.6167369,,,,,15,,,,,0,0,,,,0,,,
5519,FLOOD,ASHANTI,KMA,2021/09/10,OHWIM TOGO JUNCTION,Ghana,6.752367,-1.679274,,,,,6,,,,,0,0,,,,0,,,
5517,FLOOD,ASHANTI,ATWIMA KWANWOMA,2021/09/27,KROMOASE-AFASIABON,Ghana,6.6566087,-1.6857809,1,,,,1,,,,,0,0,,,,0,,,
5515,FLOOD,ASHANTI,ADANSI SOUTH,2021/09/04,BEPOASE/DWENDAMA/HWEDIEM/KWAME TUTU,Ghana,7.0875787,-1.5646095,,,,16,,,,,,0,0,,,,0,,,1105 BAGS OF HARVESTED RICE WERE SWEPT AWAY BY THE FLOOD.
5513,FLOOD,ASHANTI,OBUASI EAST,2021/08/24,ODUMASI,Ghana,6.1632754,-1.6646435,,,,,6,,,,,0,0,,,,0,,,
5511,FLOOD,ASHANTI,EJURA SEKYEDUMASE MUNICIPAL,2021/08/24,EJURA/SEKYEDUMASE/SABONGIDA,Ghana,7.3744538,-1.3696235,,,,,15,,,,,0,0,,,,0,,,
5509,FLOOD,ASHANTI,MAMPONG MUNICIPAL,2021/08/23,MAMPONG ZONGO,Ghana,7.1135572,-1.5861112,,,,,,,,,,0,0,,,,0,,,
5507,FLOOD,ASHANTI,ADANSI ASOKWA,2021/07/22,FUMSO/ABOABO NO. 2/BODWESANGO,Ghana,6.4010588,-1.8351058,,,,6,,,,,,0,0,,,,0,,,
5470,FLOOD,ASHANTI,SUAME MUNICIPAL,2021/10/19,KRONOM ABUOHIA,Ghana,6.7486468,-1.6585494,,,,,5,,,,,0,0,,,,0,,,
5467,FLOOD,ASHANTI,ASOKWA MUNICIPAL,2021/10/19,ATONSU/ASOKWA/AHINSAN,Ghana,6.6738491,-1.6089211,,,,,184,,,,,0,0,,,,0,,,
5427,FLOOD,ASHANTI,OLD TAFO MUNICIPAL,2021/10/19,ASUO AFRAM,Ghana,6.7417935,-1.6129747,,,,,6,,,,,0,0,,,,0,,,
5421,FLOOD,ASHANTI,,2021/06/24,,Ghana,7.8961632,-3.6733937,,,,,30,,,,,0,0,,,,0,,,
5419,FLOOD,ASHANTI,,2021/06/23,,Ghana,7.8961632,-3.6733937,1,,,,8,,,,,0,0,,,,0,,,
5409,FLOOD,ASHANTI,EJISU MUNICIPAL,2021/06/24,,Ghana,6.6144748,-1.5757353,,,,,,,,,,0,0,,,,0,,,
5401,FLOOD,ASHANTI,OLD TAFO MUNICIPAL,2021/06/24,ADOMPOM,Ghana,6.7378218,-1.6440442,,,,,1,,,,,0,0,,,,0,,,
5381,FLOOD,ASHANTI,ATWIMA KWANWOMA,2021/06/23,,Ghana,6.5897862,-1.8698942,,,,,2,,,,,0,0,,,,0,,,
5379,FLOOD,ASHANTI,ATWIMA KWANWOMA,2021/04/15,AHENEMA KOKOBEN,Ghana,6.6183567,-1.6614248,,,,,1,,,,,0,0,,,,0,,,
5377,FLOOD,ASHANTI,ATWIMA KWANWOMA,2021/04/15,BEBU,Ghana,6.5897862,-1.8698942,,,,,1,,,,,0,0,,,,0,,,
5468,FLOOD,ASHANTI,ASOKORE MAMPONG MUNICIPAL,2021/10/19,SEPE TIMPOM,Ghana,6.7157687,-1.6149915,,,,,1,,,,,0,0,,,,0,,,
5462,FLOOD,ASHANTI,OFORIKROM MUNICIPAL,2021/10/20,AYEDUASE,Ghana,6.6770888,-1.5934748,,,,,7,,,,,0,0,,,,0,,,
5453,FLOOD,ASHANTI,KWADASO MUNICIPAL,2021/10/06,NYANKYERENEASE,Ghana,6.7138383,-1.6777611,1,,,,1,,,,,0,0,,,,0,,,
5432,FLOOD,ASHANTI,AHAFO ANO NORTH,2021/10/21,JACOBU/ANYINASUSO/OLD MANKROM,Ghana,6.6507172,-2.2149467,,,,,10,,,,,0,0,,,,0,,,
5420,FLOOD,ASHANTI,,2021/06/24,,Ghana,7.8961632,-3.6733937,2,,,,1,,,,,0,0,,,,0,,,
5408,FLOOD,ASHANTI,EJISU MUNICIPAL,2021/06/23,,Ghana,6.6144748,-1.5757353,,,,,,,,,,0,0,,,,0,,,ONE BRIDGE WAS AFFECTED BY THE DISASTER.
5387,RAINSTORM,CENTRAL,ASSIN NORTH,2021/11/01,ASAMANKESE,Ghana,5.80707,-1.235652,,,,,5,,,,,0,0,,,,0,,,
5382,FLOOD,ASHANTI,ATWIMA KWANWOMA,2021/06/23,,Ghana,6.5897862,-1.8698942,,,,,15,,,,,0,0,,,,0,,,
5380,FLOOD,ASHANTI,ATWIMA KWANWOMA,2021/06/23,,Ghana,6.5897862,-1.8698942,3,2,,,10,,,,,0,0,,,,0,,,
5378,FLOOD,ASHANTI,ATWIMA KWANWOMA,2021/04/15,BROFOYEDU,Ghana,6.6131854,-1.6615788,,,,,1,,,,,0,0,,,,0,,,
5363,FLOOD,ASHANTI,SUAME MUNICIPAL,2021/06/24,,Ghana,6.7352888,-1.7098096,,,,,49,,,,,0,0,,,,0,,,
5357,FLOOD,ASHANTI,ASOKWA MUNICIPAL,2021/06/24,,Ghana,6.6738491,-1.6089211,,,,,,,,,,0,0,1,,,0,,,
5355,FLOOD,ASHANTI,ASOKWA MUNICIPAL,2021/06/24,,Ghana,6.6738491,-1.6089211,,,,,196,,,,,0,0,,,,0,,,
5345,FLOOD,ASHANTI,KWABRE EAST MUNICIPAL,2021/06/24,,Ghana,6.7884756,-1.6153921,,,,,28,,,,,0,0,,,,0,,,
5343,FLOOD,ASHANTI,KWABRE EAST MUNICIPAL,2021/06/24,,Ghana,6.7884756,-1.6153921,,,,,15,,,,,0,0,,,,0,,,
5341,FLOOD,ASHANTI,KWABRE EAST MUNICIPAL,2021/06/24,,Ghana,6.7884756,-1.6153921,,,,,1,,,,,0,0,,,,0,,,
5334,FLOOD,ASHANTI,KMA,2021/06/24,,Ghana,6.6896968,-1.6412662,,,,,,,,,,0,0,1,,,0,,,
5301,FLOOD,ASHANTI,ATWIMA NWABIAGYA MUNICIPAL,2021/06/25,,Ghana,6.558872,-1.6253263,,,,,43,,,,,0,0,,,,0,,,
5292,FLOOD,ASHANTI,OFORIKROM MUNICIPAL,2021/06/24,OFORIKROM SUSANKYI,Ghana,6.6770261,-1.59604,1,,,,,,,,,0,0,,,,0,,,ONE BRIDGE WAS AFFECTED BY THE DISASTER.
5286,FLOOD,ASHANTI,KWADASO MUNICIPAL,2021/06/24,,Ghana,6.6679009,-1.7364249,,,,,10,,,,,0,0,,,,0,,,
5356,FLOOD,ASHANTI,ASOKWA MUNICIPAL,2021/06/24,,Ghana,6.6738491,-1.6089211,,1,,,236,,,,,0,0,,,,0,,,
5354,FLOOD,ASHANTI,ASOKWA MUNICIPAL,2021/06/23,,Ghana,6.6738491,-1.6089211,,,,,320,,,,,0,0,,,,0,,,
5346,FLOOD,ASHANTI,KWABRE EAST MUNICIPAL,2021/06/24,,Ghana,6.7884756,-1.6153921,,,,,1,,,,,0,0,,,,0,,,
5344,FLOOD,ASHANTI,KWABRE EAST MUNICIPAL,2021/06/24,,Ghana,6.7884756,-1.6153921,,,,,6,,,,,0,0,,,,0,,,
5342,FLOOD,ASHANTI,KWABRE EAST MUNICIPAL,2021/06/24,,Ghana,6.7884756,-1.6153921,,,,,4,,,,,0,0,,,,0,,,
5330,FLOOD,ASHANTI,KMA,2021/06/24,,Ghana,6.6896968,-1.6412662,1,,,,8,,,,,0,0,,,,0,,,
5300,FLOOD,ASHANTI,ATWIMA NWABIAGYA MUNICIPAL,2021/04/07,,Ghana,6.558872,-1.6253263,1,,,,1,,,,,0,0,,,,0,,,
5287,FLOOD,ASHANTI,KWADASO MUNICIPAL,2021/06/24,,Ghana,6.6679009,-1.7364249,,,,,5,,,,,0,0,,,,0,,,
5285,FLOOD,ASHANTI,KWADASO MUNICIPAL,2021/06/18,,Ghana,6.6679009,-1.7364249,,,,,24,,,,,0,0,,,,0,,,
5263,FLOOD,ASHANTI,AMANSIE CENTRAL,2021/02/11,APITISU/TWEAPEASE,Ghana,6.1426239,-1.7342875,,,,,20,,,,,0,0,,,,0,,,
